latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
13.53,102.511,360.3,1.8,1.3,2019-01-22,0615,A,100,6.0NRT,306.4,176.4,D
14.101,106.02,333.9,1.1,1,2019-01-22,0615,A,83,6.0NRT,307.2,21.4,D
13.82,104.179,327.3,1.4,1.2,2019-01-22,0615,A,41,6.0NRT,306.3,20.5,D
14.106,106.014,326.2,1.1,1,2019-01-22,0615,A,67,6.0NRT,307,13.7,D
13.816,104.174,326.6,1.4,1.2,2019-01-22,0615,A,36,6.0NRT,306.8,19.4,D
13.539,102.521,326.2,1.8,1.3,2019-01-22,0615,A,74,6.0NRT,304.9,26.6,D
13.536,102.505,329.7,1.8,1.3,2019-01-22,0615,A,79,6.0NRT,305,36.9,D
14.046,105.557,331.6,1.1,1.1,2019-01-22,0615,A,82,6.0NRT,298.3,23.2,D
13.944,104.844,323.4,1.2,1.1,2019-01-22,0615,A,59,6.0NRT,296.3,12.3,D
13.86,104.318,331,1.3,1.1,2019-01-22,0615,A,79,6.0NRT,307.1,25.7,D
13.82,104.071,324.8,1.4,1.2,2019-01-22,0615,A,35,6.0NRT,308.1,18.5,D
14.128,105.97,321.5,1.1,1,2019-01-22,0615,A,64,6.0NRT,305.3,8.3,D
14.126,105.96,322.4,1.1,1,2019-01-22,0615,A,61,6.0NRT,303.2,9.2,D
14.097,105.707,324,1.1,1.1,2019-01-22,0615,A,69,6.0NRT,305.5,10.8,D
14.043,105.354,331.6,1.2,1.1,2019-01-22,0615,A,73,6.0NRT,303,24.8,D
14.086,105.572,322,1.1,1.1,2019-01-22,0615,A,69,6.0NRT,300.4,11,D
14.066,105.437,324,1.1,1.1,2019-01-22,0615,A,57,6.0NRT,300.7,12.2,D
14.206,106.298,338.2,1.1,1,2019-01-22,0615,A,88,6.0NRT,304.3,27.9,D
14.204,106.289,328.2,1.1,1,2019-01-22,0615,A,80,6.0NRT,304.4,12.6,D
14.15,105.925,320.6,1.1,1,2019-01-22,0615,A,54,6.0NRT,304.8,8.2,D
14.088,105.519,318.7,1.1,1.1,2019-01-22,0615,A,42,6.0NRT,299.8,7.6,D
14.075,105.435,325.6,1.1,1.1,2019-01-22,0615,A,61,6.0NRT,301.3,14.1,D
14.062,105.351,336.9,1.2,1.1,2019-01-22,0615,A,86,6.0NRT,300.8,37.6,D
13.914,104.396,328,1.3,1.1,2019-01-22,0615,A,75,6.0NRT,307,14.9,D
13.912,104.384,330,1.3,1.1,2019-01-22,0615,A,78,6.0NRT,305.6,19.1,D
13.924,104.394,339.1,1.3,1.1,2019-01-22,0615,A,87,6.0NRT,306.1,39.7,D
13.922,104.382,340.3,1.3,1.1,2019-01-22,0615,A,88,6.0NRT,306.7,42.5,D
14.225,106.305,328.4,1.1,1,2019-01-22,0615,A,80,6.0NRT,304.3,14.3,D
14.039,105.068,316.9,1.2,1.1,2019-01-22,0615,A,39,6.0NRT,298.7,9.6,D
13.996,104.789,322.8,1.2,1.1,2019-01-22,0615,A,50,6.0NRT,297.9,8.7,D
13.858,103.907,322,1.4,1.2,2019-01-22,0615,A,40,6.0NRT,302.1,17.2,D
13.985,104.65,322.9,1.3,1.1,2019-01-22,0615,A,42,6.0NRT,301.9,15.1,D
14.071,105.19,330,1.2,1.1,2019-01-22,0615,A,61,6.0NRT,303,23.2,D
13.984,104.643,322.5,1.3,1.1,2019-01-22,0615,A,30,6.0NRT,301.8,16,D
14.06,105.058,334,1.2,1.1,2019-01-22,0615,A,81,6.0NRT,301,31.9,D
14.029,104.858,324.4,1.2,1.1,2019-01-22,0615,A,70,6.0NRT,284,18.6,D
14.014,104.768,327.1,1.2,1.1,2019-01-22,0615,A,52,6.0NRT,302.4,15.9,D
14.107,105.293,324.8,1.2,1.1,2019-01-22,0615,A,73,6.0NRT,299.8,17.3,D
14.097,105.229,322.1,1.2,1.1,2019-01-22,0615,A,67,6.0NRT,301,9.1,D
14.259,106.224,318,1.1,1,2019-01-22,0615,A,39,6.0NRT,298.2,5.2,D
14.097,105.163,326.4,1.2,1.1,2019-01-22,0615,A,71,6.0NRT,305.5,14.5,D
14.081,105.065,329.7,1.2,1.1,2019-01-22,0615,A,79,6.0NRT,302.5,20.2,D
14.077,104.976,321.8,1.2,1.1,2019-01-22,0615,A,45,6.0NRT,301.7,10,D
14.076,104.965,344,1.2,1.1,2019-01-22,0615,A,91,6.0NRT,302,50.7,D
14.128,105.235,323.6,1.2,1.1,2019-01-22,0615,A,55,6.0NRT,304.3,10.1,D
14.145,105.287,321.6,1.2,1.1,2019-01-22,0615,A,56,6.0NRT,301.1,11.5,D
13.976,104.204,327.1,1.3,1.2,2019-01-22,0615,A,74,6.0NRT,303.1,22.5,D
13.869,103.53,333.4,1.5,1.2,2019-01-22,0615,A,82,6.0NRT,306.8,36.4,D
13.866,103.516,325,1.5,1.2,2019-01-22,0615,A,63,6.0NRT,305,16.8,D
14.229,105.772,321.7,1.1,1,2019-01-22,0615,A,23,6.0NRT,305.6,7.3,D
14.123,105.081,324.2,1.2,1.1,2019-01-22,0615,A,71,6.0NRT,305.2,9.1,D
14.098,104.915,320.4,1.2,1.1,2019-01-22,0615,A,29,6.0NRT,301.1,7.2,D
13.987,104.202,409.2,1.3,1.2,2019-01-22,0615,A,100,6.0NRT,308.1,467.9,D
13.985,104.19,398.9,1.4,1.2,2019-01-22,0615,A,100,6.0NRT,308.1,367.3,D
13.844,103.305,345.2,1.6,1.2,2019-01-22,0615,A,91,6.0NRT,305,70.2,D
13.841,103.291,330.6,1.6,1.2,2019-01-22,0615,A,71,6.0NRT,303.6,25.8,D
14.133,105.079,326.4,1.2,1.1,2019-01-22,0615,A,75,6.0NRT,304.7,11.4,D
14.255,105.721,335.3,1.1,1,2019-01-22,0615,A,86,6.0NRT,303.4,29.4,D
14.159,105.103,325.4,1.2,1.1,2019-01-22,0615,A,66,6.0NRT,306.2,11.6,D
14.133,104.938,324.8,1.2,1.1,2019-01-22,0615,A,57,6.0NRT,304.4,13.7,D
14.344,106.244,321.4,1.1,1,2019-01-22,0615,A,42,6.0NRT,301.5,12.3,D
14.265,105.72,321,1.1,1,2019-01-22,0615,A,45,6.0NRT,304.2,9.2,D
14.187,105.22,326,1.2,1.1,2019-01-22,0615,A,59,6.0NRT,305.8,13.4,D
13.921,103.557,322.5,1.5,1.2,2019-01-22,0615,A,63,6.0NRT,305.3,15.4,D
14.197,105.218,348.1,1.2,1.1,2019-01-22,0615,A,94,6.0NRT,305.9,58.4,D
14.166,105.023,327.4,1.2,1.1,2019-01-22,0615,A,55,6.0NRT,304.3,13.4,D
14.08,104.478,330.2,1.3,1.1,2019-01-22,0615,A,79,6.0NRT,300.8,28.7,D
14.291,105.767,322.5,1.1,1,2019-01-22,0615,A,61,6.0NRT,303.8,7.4,D
14.098,104.523,344.1,1.3,1.1,2019-01-22,0615,A,91,6.0NRT,302.1,54.3,D
14.096,104.511,346.2,1.3,1.1,2019-01-22,0615,A,92,6.0NRT,303.7,61.1,D
14.117,104.58,321.8,1.3,1.1,2019-01-22,0615,A,58,6.0NRT,299.2,10.4,D
14.102,104.486,335.6,1.3,1.1,2019-01-22,0615,A,84,6.0NRT,300.7,35.7,D
14.1,104.474,321,1.3,1.1,2019-01-22,0615,A,39,6.0NRT,300.1,10.5,D
14.173,104.874,338.8,1.2,1.1,2019-01-22,0615,A,82,6.0NRT,295.7,44.8,D
14.12,104.531,343.8,1.3,1.1,2019-01-22,0615,A,91,6.0NRT,301.6,52.5,D
14.13,104.53,323.1,1.3,1.1,2019-01-22,0615,A,68,6.0NRT,299.9,9.7,D
14.315,105.67,320,1.1,1.1,2019-01-22,0615,A,41,6.0NRT,301.1,9.7,D
14.099,104.203,330.7,1.3,1.1,2019-01-22,0615,A,79,6.0NRT,307.8,24.5,D
14.098,104.191,324,1.3,1.1,2019-01-22,0615,A,50,6.0NRT,306.9,12.3,D
14.097,104.197,327.7,1.3,1.1,2019-01-22,0615,A,66,6.0NRT,307.6,17.8,D
14.153,104.483,326.1,1.3,1.1,2019-01-22,0615,A,73,6.0NRT,302.8,15.6,D
14.146,104.436,331.9,1.3,1.1,2019-01-22,0615,A,81,6.0NRT,303.1,25.4,D
14.144,104.424,322.5,1.3,1.1,2019-01-22,0615,A,50,6.0NRT,303.4,9.1,D
14.107,104.195,322.1,1.3,1.1,2019-01-22,0615,A,37,6.0NRT,305.9,8.4,D
14.351,105.678,342.2,1.1,1.1,2019-01-22,0615,A,91,6.0NRT,305.8,39.5,D
14.087,104.007,326.8,1.4,1.2,2019-01-22,0615,A,74,6.0NRT,307.1,19.2,D
14.36,105.677,336.7,1.1,1.1,2019-01-22,0615,A,87,6.0NRT,303.4,28.7,D
14.349,105.542,314.8,1.1,1.1,2019-01-22,0615,A,52,6.0NRT,299.7,7.9,D
14.249,104.832,321.9,1.2,1.1,2019-01-22,0615,A,29,6.0NRT,302.2,9,D
14.521,106.494,320.6,1,1,2019-01-22,0615,A,62,6.0NRT,301.7,10.4,D
14.297,104.882,325.6,1.2,1.1,2019-01-22,0615,A,74,6.0NRT,303.5,14.1,D
14.295,104.87,322.4,1.2,1.1,2019-01-22,0615,A,68,6.0NRT,303.2,9.5,D
14.298,104.876,325.3,1.2,1.1,2019-01-22,0615,A,70,6.0NRT,304,12.4,D
14.54,106.378,320,1,1,2019-01-22,0615,A,56,6.0NRT,300.4,10.3,D
14.438,105.648,325.2,1.1,1.1,2019-01-22,0615,A,72,6.0NRT,305.3,12.5,D
14.432,105.607,323.2,1.1,1.1,2019-01-22,0615,A,43,6.0NRT,300.2,12.8,D
14.276,104.612,321.2,1.3,1.1,2019-01-22,0615,A,58,6.0NRT,301.4,9.5,D
14.138,103.755,323.6,1.4,1.2,2019-01-22,0615,A,60,6.0NRT,305.6,17,D
14.325,104.86,333.4,1.2,1.1,2019-01-22,0615,A,83,6.0NRT,306.3,25.6,D
14.323,104.849,322.7,1.2,1.1,2019-01-22,0615,A,68,6.0NRT,304.4,8.3,D
14.335,104.858,330.9,1.2,1.1,2019-01-22,0615,A,81,6.0NRT,305.3,20.5,D
14.594,106.496,323.2,1,1,2019-01-22,0615,A,42,6.0NRT,301.5,11.1,D
14.184,103.774,320.9,1.4,1.2,2019-01-22,0615,A,62,6.0NRT,305.8,9.8,D
14.506,105.782,326.9,1.1,1,2019-01-22,0615,A,77,6.0NRT,303.9,13,D
14.505,105.772,325.1,1.1,1,2019-01-22,0615,A,64,6.0NRT,301.9,9.6,D
14.647,106.662,318,1,1,2019-01-22,0615,A,52,6.0NRT,301.3,6.6,D
14.516,105.78,330.9,1.1,1,2019-01-22,0615,A,82,6.0NRT,305.1,18.1,D
14.31,104.439,319,1.3,1.1,2019-01-22,0615,A,59,6.0NRT,295.2,8.8,D
14.499,105.568,318.4,1.1,1.1,2019-01-22,0615,A,14,6.0NRT,303.9,9.9,D
14.293,104.201,314.5,1.3,1.1,2019-01-22,0615,A,33,6.0NRT,289.9,6.6,D
14.714,106.866,326.2,1,1,2019-01-22,0615,A,79,6.0NRT,304.7,11.8,D
14.682,106.65,325.4,1,1,2019-01-22,0615,A,63,6.0NRT,301.8,12.9,D
14.34,104.367,323.5,1.3,1.1,2019-01-22,0615,A,60,6.0NRT,293,20.2,D
14.569,105.775,322.2,1.1,1,2019-01-22,0615,A,48,6.0NRT,302,7.3,D
14.416,104.781,323.4,1.2,1.1,2019-01-22,0615,A,72,6.0NRT,301.6,15.4,D
14.412,104.759,318.4,1.2,1.1,2019-01-22,0615,A,50,6.0NRT,298.7,10.8,D
14.774,107.027,323.8,1,1,2019-01-22,0615,A,61,6.0NRT,303.4,8.6,D
14.19,103.235,322.3,1.6,1.2,2019-01-22,0615,A,71,6.0NRT,306,14.6,D
14.282,103.601,320.6,1.5,1.2,2019-01-22,0615,A,67,6.0NRT,305.8,11,D
14.274,103.597,322.3,1.5,1.2,2019-01-22,0615,A,72,6.0NRT,304.9,13.9,D
14.323,103.629,319.9,1.5,1.2,2019-01-22,0615,A,53,6.0NRT,305,9.6,D
14.036,101.83,315.5,2,1.4,2019-01-22,0615,A,61,6.0NRT,300.3,12.1,D
14.912,107.022,326.5,1,1,2019-01-22,0615,A,80,6.0NRT,305.8,12.5,D
14.804,106.11,315.9,1.1,1,2019-01-22,0615,A,32,6.0NRT,300.8,7.4,D
14.752,105.764,328.3,1.1,1,2019-01-22,0615,A,70,6.0NRT,304,13.9,D
14.592,104.6,320.5,1.3,1.1,2019-01-22,0615,A,66,6.0NRT,294.4,13.2,D
14.853,106.122,332.8,1.1,1,2019-01-22,0615,A,79,6.0NRT,297.7,27.1,D
14.8,105.606,323.9,1.1,1,2019-01-22,0615,A,43,6.0NRT,303.4,9.7,D
14.921,106.274,315.6,1,1,2019-01-22,0615,A,54,6.0NRT,301.2,7.5,D
14.961,106.297,378.1,1,1,2019-01-22,0615,A,100,6.0NRT,300.5,149.8,D
15.112,106.572,314.4,1,1,2019-01-22,0615,A,49,6.0NRT,298.9,7.2,D
15.123,106.455,320,1,1,2019-01-22,0615,A,65,6.0NRT,298.5,12.7,D
14.432,101.447,320.3,2.1,1.4,2019-01-22,0615,A,69,6.0NRT,298.2,46.9,D
14.982,104.603,316,1.2,1.1,2019-01-22,0615,A,31,6.0NRT,298.1,7.6,D
15.304,106.002,319,1.1,1,2019-01-22,0615,A,45,6.0NRT,295.2,11.8,D
15.341,106.186,313.2,1,1,2019-01-22,0615,A,52,6.0NRT,297.7,6.9,D
15.48,106.753,315.4,1,1,2019-01-22,0615,A,56,6.0NRT,299.7,6.1,D
14.877,102.858,319.1,1.6,1.2,2019-01-22,0615,A,63,6.0NRT,302,14.3,D
15.403,106.166,319.1,1,1,2019-01-22,0615,A,69,6.0NRT,299.9,9.5,D
14.964,103.323,323.6,1.5,1.2,2019-01-22,0615,A,71,6.0NRT,304.6,15.7,D
14.962,103.31,337.2,1.5,1.2,2019-01-22,0615,A,86,6.0NRT,306,47.1,D
14.966,103.318,326.5,1.5,1.2,2019-01-22,0615,A,76,6.0NRT,305,21.1,D
14.964,103.304,322.4,1.5,1.2,2019-01-22,0615,A,69,6.0NRT,305.8,12.6,D
15.22,104.808,317.9,1.2,1.1,2019-01-22,0615,A,50,6.0NRT,299.6,9.7,D
15.537,106.141,320.4,1,1,2019-01-22,0615,A,63,6.0NRT,298.9,9.9,D
14.854,101.9,318,1.9,1.3,2019-01-22,0615,A,61,6.0NRT,302.4,13.7,D
15.54,106.101,321.3,1,1,2019-01-22,0615,A,72,6.0NRT,302.2,10.1,D
15.555,106.138,334.6,1,1,2019-01-22,0615,A,86,6.0NRT,299.7,28.3,D
15.554,106.128,323.1,1,1,2019-01-22,0615,A,67,6.0NRT,302.7,12.4,D
14.981,102.372,315.4,1.7,1.3,2019-01-22,0615,A,24,6.0NRT,299.7,12.5,D
15.594,106.096,335.4,1,1,2019-01-22,0615,A,86,6.0NRT,300.8,28.9,D
15.592,106.086,326.6,1,1,2019-01-22,0615,A,78,6.0NRT,300.7,16.7,D
14.989,102.365,314.8,1.7,1.3,2019-01-22,0615,A,31,6.0NRT,299,12.6,D
15.598,105.996,328.9,1.1,1,2019-01-22,0615,A,80,6.0NRT,298,19.9,D
15.596,105.987,325.7,1.1,1,2019-01-22,0615,A,77,6.0NRT,298.9,15.8,D
15.213,103.428,322.4,1.4,1.2,2019-01-22,0615,A,70,6.0NRT,302.5,16.7,D
15.211,103.415,328.9,1.5,1.2,2019-01-22,0615,A,79,6.0NRT,304,30.2,D
15.542,104.968,329.9,1.2,1.1,2019-01-22,0615,A,80,6.0NRT,301.1,23.7,D
15.474,104.471,322.3,1.2,1.1,2019-01-22,0615,A,70,6.0NRT,303.5,13,D
15.039,101.595,318,2,1.4,2019-01-22,0615,A,60,6.0NRT,301.9,15.2,D
15.51,103.99,324.6,1.3,1.1,2019-01-22,0615,A,73,6.0NRT,302.7,17,D
15.54,103.865,319.4,1.3,1.1,2019-01-22,0615,A,61,6.0NRT,303.7,9.8,D
15.379,102.547,323.3,1.7,1.3,2019-01-22,0615,A,71,6.0NRT,303.4,20.3,D
15.391,102.545,323.3,1.7,1.3,2019-01-22,0615,A,71,6.0NRT,303.9,20.4,D
15.389,102.541,324.2,1.7,1.3,2019-01-22,0615,A,46,6.0NRT,304.1,20.8,D
15.653,103.99,334.1,1.3,1.1,2019-01-22,0615,A,83,6.0NRT,307.2,31.2,D
15.651,103.978,326.1,1.3,1.1,2019-01-22,0615,A,64,6.0NRT,306.5,15.7,D
15.425,102.55,326.1,1.7,1.3,2019-01-22,0615,A,71,6.0NRT,305.1,25,D
15.268,101.559,320.4,2,1.4,2019-01-22,0615,A,65,6.0NRT,301.9,23.4,D
15.562,103.105,324.9,1.5,1.2,2019-01-22,0615,A,73,6.0NRT,302.8,21.1,D
15.651,103.279,324.5,1.5,1.2,2019-01-22,0615,A,72,6.0NRT,303.9,18.5,D
15.661,103.277,330.1,1.5,1.2,2019-01-22,0615,A,79,6.0NRT,303.4,29.7,D
16.129,106.027,315.7,1,1,2019-01-22,0615,A,62,6.0NRT,297.8,9.8,D
16.138,105.851,315.4,1.1,1,2019-01-22,0615,A,52,6.0NRT,299.7,7.3,D
15.354,100.921,316.5,2.2,1.4,2019-01-22,0615,A,38,6.0NRT,301.4,15.2,D
15.859,103.867,319.3,1.3,1.1,2019-01-22,0615,A,61,6.0NRT,301.6,12.5,D
15.367,100.919,316.3,2.2,1.4,2019-01-22,0615,A,42,6.0NRT,301.3,13.2,D
16.127,105.468,329.6,1.1,1,2019-01-22,0615,A,81,6.0NRT,297.8,22.8,D
16.137,105.466,322.4,1.1,1,2019-01-22,0615,A,73,6.0NRT,297.6,14,D
16.252,105.995,317.5,1,1,2019-01-22,0615,A,46,6.0NRT,297.4,8.4,D
15.689,102.045,319.9,1.8,1.3,2019-01-22,0615,A,60,6.0NRT,302.7,19.1,D
15.695,102.039,319.4,1.8,1.3,2019-01-22,0615,A,61,6.0NRT,302.2,18.8,D
15.994,103.756,324.2,1.3,1.1,2019-01-22,0615,A,72,6.0NRT,304.5,19.5,D
16.331,105.534,323.9,1.1,1,2019-01-22,0615,A,75,6.0NRT,302.4,11.9,D
16.339,105.537,317.9,1.1,1,2019-01-22,0615,A,62,6.0NRT,301.5,7.6,D
16.338,105.527,319.4,1.1,1,2019-01-22,0615,A,69,6.0NRT,302.7,8.7,D
16.331,105.487,320,1.1,1,2019-01-22,0615,A,53,6.0NRT,302.4,7.8,D
15.635,100.87,334.1,2.2,1.4,2019-01-22,0615,A,84,6.0NRT,302.8,76.6,D
16.008,102.517,317.2,1.6,1.3,2019-01-22,0615,A,55,6.0NRT,302.6,10.8,D
16.664,106.159,312.7,1,1,2019-01-22,0615,A,57,6.0NRT,292,7.6,D
16.644,105.897,316.7,1,1,2019-01-22,0615,A,58,6.0NRT,296.5,10,D
16.642,105.887,320,1,1,2019-01-22,0615,A,69,6.0NRT,296.7,13.6,D
16.573,105.362,323,1.1,1,2019-01-22,0615,A,73,6.0NRT,303.2,10.3,D
16.571,105.352,321.2,1.1,1,2019-01-22,0615,A,65,6.0NRT,303.4,8.5,D
16.582,105.361,321.9,1.1,1,2019-01-22,0615,A,60,6.0NRT,303.2,9.4,D
16.664,105.668,315.5,1.1,1,2019-01-22,0615,A,49,6.0NRT,300.8,7.5,D
16.348,103.397,321.3,1.4,1.2,2019-01-22,0615,A,61,6.0NRT,304,15,D
16.24,102.6,319.9,1.6,1.2,2019-01-22,0615,A,66,6.0NRT,301.3,17.6,D
16.238,102.585,325.3,1.6,1.2,2019-01-22,0615,A,75,6.0NRT,301.7,29,D
16.068,101.563,320.3,1.9,1.3,2019-01-22,0615,A,67,6.0NRT,302.1,21.4,D
16.241,102.593,358.4,1.6,1.2,2019-01-22,0615,A,99,6.0NRT,302.5,144.5,D
16.238,102.578,347.4,1.6,1.2,2019-01-22,0615,A,93,6.0NRT,301.2,96,D
16.064,101.575,317.7,1.9,1.3,2019-01-22,0615,A,62,6.0NRT,301.7,16.5,D
16.252,102.591,354.1,1.6,1.2,2019-01-22,0615,A,97,6.0NRT,304.8,123.6,D
16.249,102.576,334.7,1.6,1.2,2019-01-22,0615,A,85,6.0NRT,300.2,52.4,D
16.758,105.494,327.1,1.1,1,2019-01-22,0615,A,80,6.0NRT,303,18.6,D
16.08,101.083,317.6,2.1,1.4,2019-01-22,0615,A,63,6.0NRT,302.3,15.9,D
16.341,102.509,319,1.6,1.2,2019-01-22,0615,A,59,6.0NRT,298.6,19.5,D
16.339,102.495,316.8,1.6,1.2,2019-01-22,0615,A,42,6.0NRT,297.8,16.5,D
16.167,101.497,323.2,1.9,1.4,2019-01-22,0615,A,74,6.0NRT,300.3,33.2,D
16.529,103.51,324.7,1.4,1.2,2019-01-22,0615,A,75,6.0NRT,305.2,20,D
16.4,102.721,327.3,1.5,1.2,2019-01-22,0615,A,78,6.0NRT,302.3,30.2,D
16.397,102.707,326,1.6,1.2,2019-01-22,0615,A,77,6.0NRT,300.9,27.3,D
16.799,104.97,319.7,1.1,1.1,2019-01-22,0615,A,70,6.0NRT,302.3,9,D
16.628,102.983,338.1,1.5,1.2,2019-01-22,0615,A,88,6.0NRT,301.8,55.4,D
16.625,102.97,326,1.5,1.2,2019-01-22,0615,A,78,6.0NRT,301.2,27.4,D
16.623,102.956,329.5,1.5,1.2,2019-01-22,0615,A,81,6.0NRT,302.2,35.1,D
16.596,102.586,315,1.6,1.2,2019-01-22,0615,A,46,6.0NRT,299.7,9.8,D
16.568,102.347,322.4,1.6,1.3,2019-01-22,0615,A,73,6.0NRT,303.7,20.4,D
16.567,102.34,320.4,1.6,1.3,2019-01-22,0615,A,70,6.0NRT,303,17.4,D
17.136,105.739,309.2,1,1,2019-01-22,0615,A,40,6.0NRT,291.5,6.7,D
16.651,102.629,318.8,1.6,1.2,2019-01-22,0615,A,59,6.0NRT,298.5,18.5,D
16.842,103.728,316.7,1.3,1.1,2019-01-22,0615,A,58,6.0NRT,303,7.6,D
16.686,102.709,323.2,1.5,1.2,2019-01-22,0615,A,75,6.0NRT,302.1,21.5,D
16.932,103.656,320.4,1.3,1.1,2019-01-22,0615,A,69,6.0NRT,304.5,11.6,D
17.148,104.43,326.7,1.2,1.1,2019-01-22,0615,A,79,6.0NRT,304.1,18.5,D
17.02,103.495,331.4,1.3,1.1,2019-01-22,0615,A,82,6.0NRT,304.3,31.7,D
17.029,103.501,319.3,1.3,1.1,2019-01-22,0615,A,55,6.0NRT,302.9,12.7,D
17.027,103.488,323.4,1.3,1.1,2019-01-22,0615,A,69,6.0NRT,304.3,18.6,D
17.256,104.845,330.3,1.1,1.1,2019-01-22,0615,A,82,6.0NRT,305.9,22.5,D
17.269,104.681,322.9,1.1,1.1,2019-01-22,0615,A,74,6.0NRT,303.2,13.1,D
17.267,104.67,328.2,1.1,1.1,2019-01-22,0615,A,80,6.0NRT,304.5,20.5,D
16.98,102.881,322,1.5,1.2,2019-01-22,0615,A,72,6.0NRT,304.9,14.5,D
17.25,104.496,324.5,1.2,1.1,2019-01-22,0615,A,76,6.0NRT,305.3,14.4,D
17.233,104.387,320.9,1.2,1.1,2019-01-22,0615,A,71,6.0NRT,305.1,9.7,D
17.401,105.121,310.6,1.1,1,2019-01-22,0615,A,33,6.0NRT,297.4,6.1,D
17.316,104.578,319.5,1.2,1.1,2019-01-22,0615,A,69,6.0NRT,303.9,9.6,D
17.048,102.932,320.8,1.5,1.2,2019-01-22,0615,A,69,6.0NRT,304.3,13.7,D
16.911,101.918,315.9,1.7,1.3,2019-01-22,0615,A,62,6.0NRT,301,13.4,D
17.561,105.569,330.9,1.1,1,2019-01-22,0615,A,84,6.0NRT,294.8,29.2,D
17.56,105.559,312.7,1.1,1,2019-01-22,0615,A,58,6.0NRT,293,9.2,D
16.895,101.291,313.3,1.9,1.4,2019-01-22,0615,A,45,6.0NRT,297.4,13,D
17.287,103.254,319.6,1.4,1.2,2019-01-22,0615,A,68,6.0NRT,303.7,12.1,D
17.488,104.244,321.5,1.2,1.1,2019-01-22,0615,A,64,6.0NRT,304.8,9,D
17.6,104.686,316.4,1.1,1.1,2019-01-22,0615,A,59,6.0NRT,301.8,7.6,D
17.727,105.07,310.6,1.1,1,2019-01-22,0615,A,49,6.0NRT,293.9,8.7,D
17.714,104.987,325.9,1.1,1,2019-01-22,0615,A,80,6.0NRT,302.4,21.1,D
17.739,105.088,310.3,1.1,1,2019-01-22,0615,A,45,6.0NRT,293.5,8.8,D
17.585,103.948,317.2,1.2,1.1,2019-01-22,0615,A,63,6.0NRT,302.2,8.1,D
17.584,103.183,331,1.4,1.2,2019-01-22,0615,A,82,6.0NRT,305.7,31.2,D
17.914,104.86,316.1,1.1,1,2019-01-22,0615,A,64,6.0NRT,296.6,12.3,D
17.913,104.85,320.4,1.1,1.1,2019-01-22,0615,A,74,6.0NRT,299.5,16.5,D
17.675,103.303,320.9,1.3,1.2,2019-01-22,0615,A,61,6.0NRT,305,14,D
17.685,103.301,321.7,1.3,1.2,2019-01-22,0615,A,69,6.0NRT,303.6,16.1,D
17.905,104.362,314.9,1.2,1.1,2019-01-22,0615,A,63,6.0NRT,300.5,9,D
18.015,105.038,312,1.1,1,2019-01-22,0615,A,39,6.0NRT,298.1,7.7,D
17.798,103.365,314.9,1.3,1.1,2019-01-22,0615,A,58,6.0NRT,300.7,8.4,D
18.158,105.121,331.7,1.1,1,2019-01-22,0615,A,85,6.0NRT,297.5,28.7,D
17.801,102.599,314.1,1.5,1.2,2019-01-22,0615,A,62,6.0NRT,299,10.3,D
18.23,105.175,312.6,1.1,1,2019-01-22,0615,A,62,6.0NRT,295.2,10.4,D
18.228,105.165,310.6,1.1,1,2019-01-22,0615,A,52,6.0NRT,296.6,8.5,D
18.224,105.135,308.5,1.1,1,2019-01-22,0615,A,44,6.0NRT,293.6,8.3,D
18.139,104.47,315.2,1.1,1.1,2019-01-22,0615,A,58,6.0NRT,302.9,11.3,D
18.267,105.169,309.2,1.1,1,2019-01-22,0615,A,50,6.0NRT,291.7,8.6,D
18.132,104.237,323.1,1.2,1.1,2019-01-22,0615,A,63,6.0NRT,304,11.9,D
18.159,104.221,326.1,1.2,1.1,2019-01-22,0615,A,72,6.0NRT,306.9,14.5,D
18.157,104.21,325.3,1.2,1.1,2019-01-22,0615,A,70,6.0NRT,310.2,13.6,D
18.188,104.13,320.5,1.2,1.1,2019-01-22,0615,A,59,6.0NRT,301.1,12.7,D
18.112,103.024,323.8,1.4,1.2,2019-01-22,0615,A,79,6.0NRT,300.5,22.8,D
17.801,100.299,311.4,2.2,1.4,2019-01-22,0615,A,52,6.0NRT,295.8,15.9,D
18.584,104.831,309.1,1.1,1,2019-01-22,0615,A,58,6.0NRT,292.6,9.7,D
18.511,103.899,316.3,1.2,1.1,2019-01-22,0615,A,74,6.0NRT,298.1,12.6,D
18.509,103.888,343,1.2,1.1,2019-01-22,0615,A,93,6.0NRT,298.6,57.8,D
18.527,103.684,314.5,1.2,1.1,2019-01-22,0615,A,67,6.0NRT,298.8,7.7,D
18.525,103.672,326.5,1.2,1.1,2019-01-22,0615,A,83,6.0NRT,299.5,24.9,D
17.98,99.461,315,2.5,1.5,2019-01-22,0615,A,71,6.0NRT,297.9,30.7,D
18.758,103.907,318,1.2,1.1,2019-01-22,0615,A,42,6.0NRT,301.6,14.6,D
17.973,99.458,312.5,2.5,1.5,2019-01-22,0615,A,55,6.0NRT,297.7,19.5,D
18.884,99.865,305.4,2.2,1.5,2019-01-22,0615,A,52,6.0NRT,293,14.2,D
18.882,99.858,308.5,2.2,1.5,2019-01-22,0615,A,62,6.0NRT,292.8,20.4,D
18.924,99.87,306.3,2.2,1.4,2019-01-22,0615,A,56,6.0NRT,293.7,15.6,D
