latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
11.68406,104.19265,338.8,0.54,0.42,2019-01-22,0600,N,nominal,1.0NRT,301.7,4.3,D
11.66723,104.04764,330.4,0.55,0.43,2019-01-22,0600,N,nominal,1.0NRT,297.8,3.7,D
11.64726,103.88393,331.1,0.56,0.43,2019-01-22,0600,N,low,1.0NRT,301.2,3.5,D
12.09543,106.54494,334,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.2,1.9,D
11.68596,103.99234,348,0.55,0.43,2019-01-22,0600,N,nominal,1.0NRT,302.9,11.1,D
11.70091,104.05691,336.7,0.55,0.43,2019-01-22,0600,N,nominal,1.0NRT,303,3.3,D
11.7994,104.61997,336.8,0.51,0.41,2019-01-22,0600,N,nominal,1.0NRT,301.9,2.2,D
11.78773,104.55003,346.2,0.51,0.41,2019-01-22,0600,N,nominal,1.0NRT,303,10.5,D
11.95298,105.52895,335.2,0.46,0.39,2019-01-22,0600,N,low,1.0NRT,305.4,2,D
12.16469,106.82677,336,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,307.7,1.4,D
12.16292,106.81562,344.4,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,309.7,13.4,D
11.62862,103.53449,331.8,0.39,0.44,2019-01-22,0600,N,nominal,1.0NRT,285.2,3.6,D
11.70774,103.97817,338.8,0.55,0.43,2019-01-22,0600,N,nominal,1.0NRT,306,3.4,D
12.17253,106.81026,342.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,307.3,2.9,D
12.12972,106.53935,334.7,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,303,4,D
11.78705,104.42884,354.8,0.52,0.42,2019-01-22,0600,N,nominal,1.0NRT,305.3,22.8,D
11.79165,104.43296,340.7,0.52,0.42,2019-01-22,0600,N,nominal,1.0NRT,304.4,4.6,D
11.71136,103.95172,336.3,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,301.5,8.2,D
11.717,103.96133,337.9,0.55,0.43,2019-01-22,0600,N,nominal,1.0NRT,300.7,3.2,D
11.71616,103.95634,352.5,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,304.7,8.2,D
11.71533,103.95139,350.8,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,304.9,8.2,D
11.71445,103.94608,333.2,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,300.8,2.3,D
12.20718,106.96439,331.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.5,2.1,D
11.72015,103.95607,331.1,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,297.3,5.7,D
11.71931,103.95103,350,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,298.7,5.7,D
11.71845,103.94592,333.1,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,297.7,1.6,D
11.73659,103.95789,344.5,0.55,0.43,2019-01-22,0600,N,nominal,1.0NRT,301.8,8.9,D
11.7405,103.95718,339.5,0.55,0.43,2019-01-22,0600,N,nominal,1.0NRT,298.6,8.9,D
12.08957,106.08506,336.8,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.4,6,D
12.08581,106.06133,346,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,312.1,64.7,D
12.08518,106.05737,352.4,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.6,64.7,D
12.0893,106.06075,352.1,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,310.8,64.7,D
11.82829,104.44165,333.3,0.52,0.41,2019-01-22,0600,N,nominal,1.0NRT,302.8,3.1,D
11.74246,103.92027,335.8,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,299.1,6.6,D
12.08867,106.05679,307,0.43,0.38,2019-01-22,0600,N,low,1.0NRT,324.4,64.7,D
12.09068,106.08511,336.3,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.3,2.7,D
12.09003,106.08115,332.2,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,297.7,2.7,D
12.0868,106.06141,343.9,0.43,0.38,2019-01-22,0600,N,low,1.0NRT,315.9,133,D
12.0903,106.06084,350.3,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,304.2,133,D
12.089,106.05292,330.1,0.43,0.38,2019-01-22,0600,N,low,1.0NRT,304.2,8.2,D
11.84089,104.56676,330,0.51,0.41,2019-01-22,0600,N,low,1.0NRT,300.3,1.9,D
11.73587,103.95555,340,0.55,0.43,2019-01-22,0600,N,nominal,1.0NRT,299.7,7.2,D
12.21792,106.82941,334.7,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,305,1.5,D
12.09314,106.05631,346.7,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.8,10.1,D
11.73975,103.95467,335.7,0.55,0.43,2019-01-22,0600,N,nominal,1.0NRT,299.3,7.1,D
12.16274,106.46347,333.4,0.42,0.37,2019-01-22,0600,N,low,1.0NRT,304.2,2.5,D
11.82689,104.43888,330.1,0.52,0.41,2019-01-22,0600,N,low,1.0NRT,302.4,3.5,D
12.22293,106.81715,367,0.41,0.37,2019-01-22,0600,N,high,1.0NRT,307.4,10.5,D
12.22352,106.82087,334.8,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.2,3.5,D
12.0982,106.04329,338.5,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.9,2.9,D
11.84348,104.51343,330.3,0.51,0.41,2019-01-22,0600,N,nominal,1.0NRT,300.1,3.4,D
11.74144,103.91773,332.8,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,300.3,6,D
12.13669,106.25832,345.9,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,287.5,5.2,D
12.23457,106.7808,338.1,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.5,3.1,D
12.01602,105.36359,338.6,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,308,3.3,D
11.86983,104.48492,336.2,0.52,0.41,2019-01-22,0600,N,nominal,1.0NRT,301.9,7.3,D
11.77031,103.89735,347.8,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,282.4,24.5,D
12.20927,106.53402,338.5,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.1,2.7,D
12.01963,105.36301,333.9,0.46,0.39,2019-01-22,0600,N,low,1.0NRT,308.1,3.3,D
11.87362,104.48427,338.4,0.52,0.41,2019-01-22,0600,N,nominal,1.0NRT,301.8,7.3,D
12.29544,107.05598,342.2,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,308,20.9,D
12.21391,106.54106,332,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,303.5,3,D
12.21331,106.53725,341.8,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.9,3,D
12.2127,106.53344,343.4,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.6,4.1,D
11.82976,104.20041,349.4,0.54,0.42,2019-01-22,0600,N,nominal,1.0NRT,290.1,40.8,D
11.82893,104.19552,342.9,0.54,0.42,2019-01-22,0600,N,nominal,1.0NRT,289.7,34.2,D
12.29881,107.05542,342,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,307.2,20.9,D
11.83364,104.19993,353.6,0.54,0.42,2019-01-22,0600,N,nominal,1.0NRT,293.3,40.8,D
11.83281,104.19501,340,0.54,0.42,2019-01-22,0600,N,nominal,1.0NRT,292,34.2,D
12.228,106.58543,346.1,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.7,12.3,D
12.21349,106.49428,332.1,0.42,0.37,2019-01-22,0600,N,low,1.0NRT,305.6,5,D
12.21289,106.49047,336.9,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.2,5,D
12.04632,105.45818,336.7,0.46,0.39,2019-01-22,0600,N,low,1.0NRT,306.7,7.1,D
12.04564,105.45402,347.9,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,309.1,7.1,D
12.23202,106.58863,336.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.3,9.4,D
12.23142,106.58485,350.5,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,310.1,12.3,D
12.19311,106.34436,331.3,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,296.2,2.2,D
12.20346,106.34265,342,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,296.1,4.9,D
12.22561,106.43745,331.9,0.42,0.37,2019-01-22,0600,N,low,1.0NRT,304.4,3.4,D
12.225,106.43363,348.3,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,309.1,3.4,D
11.90538,104.46426,339.3,0.52,0.41,2019-01-22,0600,N,nominal,1.0NRT,302.4,4.1,D
11.81393,103.91628,332.1,0.56,0.43,2019-01-22,0600,N,nominal,1.0NRT,283.5,5.9,D
12.36557,107.28419,332,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.8,10.9,D
12.36501,107.28057,345.3,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.1,10.9,D
12.28791,106.78745,349.8,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.7,5.8,D
12.36892,107.28363,335.9,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.4,10.9,D
12.36835,107.28001,355.5,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.9,10.9,D
12.36779,107.27638,333.8,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.2,6.5,D
12.34911,107.15639,344.2,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,307.3,4.9,D
12.24257,106.47777,345.2,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,308.6,5,D
12.21581,106.30888,331.5,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,293.4,2,D
12.21519,106.30502,332.7,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,295,2.1,D
12.35247,107.15585,338.5,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.8,3.5,D
12.21865,106.30445,330.9,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,294.8,1.7,D
11.76256,103.46392,352.9,0.4,0.44,2019-01-22,0600,N,nominal,1.0NRT,294.9,14.2,D
12.50101,108.05204,342.5,0.39,0.36,2019-01-22,0600,N,nominal,1.0NRT,294.7,3.4,D
12.36934,107.19788,331.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.2,3.7,D
12.3049,106.78473,347.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.8,9.5,D
12.27067,106.56671,338.3,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.5,2.4,D
12.37326,107.20098,347.9,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,308.2,40.6,D
12.3879,107.27321,332.8,0.4,0.37,2019-01-22,0600,N,low,1.0NRT,305.3,2.9,D
12.37662,107.20045,348.1,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.9,40.6,D
12.39214,107.26814,334.7,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,299.9,5.9,D
12.38126,107.19911,333.7,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.6,2.8,D
12.38068,107.19547,336.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,300,2.8,D
12.29752,106.65107,341.8,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,309.3,12.1,D
11.7623,103.4632,355.4,0.39,0.44,2019-01-22,0600,N,nominal,1.0NRT,294.5,11.4,D
12.32189,106.78157,336.4,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.2,6.3,D
12.32129,106.77785,335.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,307.8,3.9,D
12.30615,106.66125,340.8,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,308,4.9,D
12.30655,106.64189,337.3,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,309.8,12.4,D
12.30595,106.63812,336,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,307.1,12.4,D
12.2902,106.53991,335.2,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,307.5,3.2,D
12.2786,106.4677,340.9,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.2,2.6,D
12.40775,107.25819,343.6,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,307.3,3.4,D
12.33326,106.78733,354.7,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,310.9,21.8,D
12.30996,106.64133,338.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,307.8,12.5,D
12.30936,106.63757,335.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,307.2,12.5,D
12.33665,106.78675,367,0.41,0.37,2019-01-22,0600,N,high,1.0NRT,311.3,21.8,D
12.33724,106.79048,344.1,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.6,21.8,D
12.33309,106.76437,333.2,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,303.3,1.4,D
12.1965,105.91681,334.7,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,302,7.6,D
12.34004,106.78618,339.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.9,5.8,D
12.34565,106.77763,348.5,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.1,4.8,D
12.33378,106.70294,337,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,309,8.8,D
12.1226,105.37681,347.3,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,309,4.5,D
12.3554,106.79514,339.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.2,7.5,D
12.2069,105.86983,331.3,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,298.4,6,D
12.19774,105.81348,347.3,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,303.2,7.3,D
12.20126,105.81289,342.4,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,306.2,7.3,D
12.10605,105.20863,339.4,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,306.7,5.5,D
12.306,106.3966,332.1,0.42,0.38,2019-01-22,0600,N,low,1.0NRT,305.7,1.5,D
12.42637,107.13567,333.1,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.2,2,D
12.30024,106.33839,347.6,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,308.7,25.4,D
12.42973,107.1351,339.6,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.9,4.1,D
12.37636,106.79556,332.6,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,302.6,3.5,D
12.30369,106.33782,350.1,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,303.5,24.4,D
12.38092,106.80246,352.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,307.4,12.7,D
12.37975,106.79501,339.7,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,303,3.5,D
12.37504,106.76519,333.2,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,307.1,1.5,D
12.13686,105.28288,340.2,0.47,0.39,2019-01-22,0600,N,nominal,1.0NRT,306.6,4.6,D
12.42843,107.08273,332.3,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.5,2.9,D
12.38667,106.81681,330.8,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,303.3,2.6,D
12.14048,105.28228,345.2,0.47,0.39,2019-01-22,0600,N,nominal,1.0NRT,308.5,5.9,D
12.4404,107.13725,330,0.4,0.37,2019-01-22,0600,N,low,1.0NRT,301.4,4.6,D
12.39006,106.81626,336.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.1,2.6,D
12.38947,106.81254,331.4,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,305.7,4.9,D
12.3783,106.74165,338.8,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.1,3.4,D
11.93812,104.03671,332.3,0.55,0.42,2019-01-22,0600,N,nominal,1.0NRT,296.7,4.1,D
12.3898,106.77042,343.4,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.9,4.3,D
12.31726,106.31187,337.7,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,305.9,2.7,D
12.31664,106.30801,337.2,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,306.4,2.7,D
12.33231,106.38435,339.1,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,307.9,4.2,D
12.3317,106.38051,335.7,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,306.2,0.9,D
12.12409,105.06735,345.8,0.48,0.4,2019-01-22,0600,N,nominal,1.0NRT,301.8,4.4,D
12.12338,105.06298,332.9,0.48,0.4,2019-01-22,0600,N,nominal,1.0NRT,302,4.4,D
12.02112,104.4166,337.4,0.52,0.41,2019-01-22,0600,N,nominal,1.0NRT,299.8,5.6,D
12.0257,104.42069,340.4,0.52,0.41,2019-01-22,0600,N,nominal,1.0NRT,299.5,5.6,D
12.41835,106.81927,333.3,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.8,3.3,D
12.40609,106.74095,333.9,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,306.8,1,D
11.96754,104.02116,340.6,0.55,0.42,2019-01-22,0600,N,nominal,1.0NRT,298.2,5.1,D
12.44778,106.98547,335.2,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.9,12.4,D
12.4472,106.98177,345.2,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.8,12.4,D
12.42175,106.81873,331.5,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,303.2,5.3,D
12.41007,106.74413,344.1,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.5,5.8,D
12.40948,106.74039,352.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.5,6.6,D
12.42514,106.81815,347.8,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.1,5.3,D
12.42455,106.81444,350.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.5,9,D
11.97446,104.01463,334.4,0.55,0.42,2019-01-22,0600,N,nominal,1.0NRT,300.4,16.4,D
12.42527,106.81468,367,0.41,0.37,2019-01-22,0600,N,high,1.0NRT,305.7,10.6,D
12.42587,106.8184,337.5,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.4,6.5,D
12.01463,104.3378,332.3,0.52,0.42,2019-01-22,0600,N,nominal,1.0NRT,292.9,3.4,D
11.95557,103.99557,335.5,0.55,0.42,2019-01-22,0600,N,nominal,1.0NRT,297.7,4.7,D
12.43027,106.80241,338.3,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.7,3.1,D
11.96856,104.02431,330.3,0.55,0.42,2019-01-22,0600,N,nominal,1.0NRT,297.2,5,D
11.96766,104.01909,334.5,0.55,0.42,2019-01-22,0600,N,nominal,1.0NRT,298.9,5,D
12.43663,106.82045,347.1,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.1,5.6,D
11.97542,104.01768,334.6,0.55,0.42,2019-01-22,0600,N,nominal,1.0NRT,301.2,12.1,D
12.43867,106.78962,349,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,304,5.9,D
12.36533,106.33224,340.1,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,307.7,4.5,D
12.05735,104.42761,343.9,0.52,0.41,2019-01-22,0600,N,nominal,1.0NRT,299.5,5.4,D
12.39902,106.47585,336.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.5,4.9,D
12.40184,106.47147,345.7,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.9,5.2,D
12.40123,106.46767,336.2,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.9,5.2,D
12.3723,106.28758,339.6,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,306.8,4,D
12.54107,107.32909,332.3,0.39,0.36,2019-01-22,0600,N,nominal,1.0NRT,298.3,1.8,D
12.52011,107.19529,333.5,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.6,2.9,D
12.41113,106.48557,331.2,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,305.5,2.1,D
12.41052,106.48177,337.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.7,2.1,D
12.40627,106.45515,336.1,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.7,2.2,D
12.41456,106.48502,337,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.4,5.1,D
12.4103,106.45839,341.1,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.2,5.2,D
12.09522,104.53673,332.3,0.51,0.41,2019-01-22,0600,N,low,1.0NRT,304.8,4,D
12.06091,104.30978,331.8,0.52,0.42,2019-01-22,0600,N,nominal,1.0NRT,298.3,3.9,D
12.44966,106.66133,338.8,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.5,2.8,D
12.45247,106.65703,338.3,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.7,2.7,D
12.07976,104.37519,341.6,0.52,0.41,2019-01-22,0600,N,nominal,1.0NRT,297.4,8,D
12.48596,106.84663,349.8,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.4,4.6,D
12.21495,105.16532,336.5,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,304.3,2.4,D
12.12188,104.60361,335.4,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,301.5,2.5,D
12.51435,107.00492,331.2,0.4,0.37,2019-01-22,0600,N,low,1.0NRT,301.2,2.4,D
12.48934,106.84607,337.5,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.6,4.6,D
12.37941,106.15501,330.6,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,297.9,3.9,D
12.37878,106.15111,337.8,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,296.7,4.3,D
12.49553,106.84124,336,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.3,5.9,D
12.448,106.51846,335.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.9,3.5,D
12.39604,106.19219,341.5,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,294.8,5,D
12.21884,105.09789,335.2,0.47,0.4,2019-01-22,0600,N,low,1.0NRT,309.7,3.8,D
12.49986,106.80249,339.7,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,305.4,2.2,D
12.44762,106.47177,336.5,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.5,3.9,D
12.50324,106.80193,336.1,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,303,2.2,D
12.41237,106.20544,341.3,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,296.5,5.8,D
12.63181,107.56093,333.4,0.39,0.36,2019-01-22,0600,N,nominal,1.0NRT,287.7,4.8,D
12.62187,107.47449,336.4,0.39,0.36,2019-01-22,0600,N,nominal,1.0NRT,295.9,3.5,D
12.47255,106.51833,341.7,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.5,6.6,D
12.62964,107.48056,333.7,0.39,0.36,2019-01-22,0600,N,nominal,1.0NRT,298.3,2.5,D
12.52697,106.79802,344.8,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,306.4,4.2,D
12.47025,106.43683,337.8,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.4,20.6,D
12.46964,106.43301,330.8,0.42,0.37,2019-01-22,0600,N,low,1.0NRT,301.9,20.6,D
12.44481,106.27575,331.9,0.42,0.38,2019-01-22,0600,N,low,1.0NRT,305.4,1.2,D
12.37091,105.8106,343.5,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.6,5.9,D
12.47368,106.43626,352,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,313.5,20.6,D
12.15068,104.42619,337.8,0.52,0.41,2019-01-22,0600,N,nominal,1.0NRT,298.2,7.8,D
12.63262,107.44261,335.6,0.39,0.36,2019-01-22,0600,N,nominal,1.0NRT,299.2,3.9,D
12.47257,106.4362,345.5,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,312.6,34.4,D
12.37058,105.81084,337.6,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.9,7.3,D
12.476,106.43563,353.3,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,305,34.4,D
12.31267,105.3945,341.9,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,307.8,5.7,D
12.1491,104.42323,339.4,0.51,0.41,2019-01-22,0600,N,nominal,1.0NRT,296.2,5.3,D
12.60619,107.14316,332.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.6,4.2,D
12.60562,107.13953,332.5,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,301,2.5,D
12.44775,106.15157,349.5,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.5,6.3,D
12.10129,104.0747,330.9,0.54,0.42,2019-01-22,0600,N,nominal,1.0NRT,298,3.6,D
12.76417,108.11735,330.3,0.38,0.36,2019-01-22,0600,N,nominal,1.0NRT,299.6,1.7,D
12.31526,105.29864,334,0.46,0.39,2019-01-22,0600,N,low,1.0NRT,304.3,3.4,D
12.62425,107.19237,340.1,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,296.9,6,D
12.62368,107.18872,341.5,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.7,4.4,D
12.27819,105.05291,344.1,0.48,0.4,2019-01-22,0600,N,nominal,1.0NRT,305.5,6.6,D
12.08214,103.89301,332.3,0.55,0.43,2019-01-22,0600,N,nominal,1.0NRT,299,3,D
12.5931,106.97262,341.9,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.7,9.1,D
12.59252,106.96895,356,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.7,9.5,D
12.5371,106.61966,338.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,307.2,2.3,D
12.53291,106.59335,339,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,308.1,6,D
12.59531,106.96471,343.3,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,299.5,9.5,D
12.58426,106.89477,333.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.9,2.7,D
12.21842,104.64989,346.4,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,305.9,17,D
12.09681,103.93169,345.9,0.55,0.43,2019-01-22,0600,N,nominal,1.0NRT,299.9,14.5,D
12.52589,106.50548,333.9,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,306.9,4.2,D
12.16164,104.28973,335.5,0.52,0.42,2019-01-22,0600,N,nominal,1.0NRT,299.4,5.5,D
12.49509,106.29097,339.6,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,305.8,2.6,D
12.49447,106.28712,345.5,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,306,2.6,D
12.50162,106.30966,337.8,0.42,0.38,2019-01-22,0600,N,low,1.0NRT,308.4,9.5,D
12.61228,106.98459,341.1,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.7,3.6,D
12.50998,106.33979,332.6,0.42,0.38,2019-01-22,0600,N,low,1.0NRT,303.4,2.2,D
12.50691,106.32061,337.2,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,306.2,2.6,D
12.50629,106.31677,340,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,306.9,2.6,D
12.50506,106.30909,349.3,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,308.4,9.5,D
